2531826,20220308/LSGJA52UXCS198842-vin_android_1646723792629_6fd057fcd87743778c5039fb8a2e327a.jpg,LSGJA52UXCS198842,0,2022-03-08 15:16:32,"车辆识别代号：LSGJA52UXCS198842
 整车型号：SGM7
 165MTB
 品牌：别克
 制造年月：12-06
 发动机型号
 ：F16D3
 位数：5
 发动机排量
 1598
 大设计总质量
 发动机额定功率：81
 kW
 1668-1
 中国
 海
 通
 汽车有限
 E
 公
 制造",4000
2531825,20220308/LH170KJE45H102642-vin_android_1646723789380_d89715bff85842bf87564f9977f54fef.jpg,LH17CKJF45H102642,18741,2022-03-08 15:16:32,"中国一汽海马汽车有限公司制造
 LH17CKJF45H102642
 品牌：海马牌
 型号：HMC7161
 发动机型号：ZM
 发动机排量：1.598L
 发动机额定功率：70.7KW
 最大设计总质量：1515KG乘坐人数：5
 生产日期：2005年12月
 人
 出厂编号：16S505UW10264222V",4000
2531824,20220308/LSKG4BC17LD067754-vin_ios_1646723785662_33529.jpg,LSKG4BC17LD067754,0,2022-03-08 15:16:31,"中国上汽大通汽车有限公司制造
 LSKG4BC17LD067754
 品牌大通牌
 整车型号SH6482N1GC
 发动机排量1490mL
 发动机型号15E4E
 kW/（5500r/min）
 发动机最大净功率/转速119
 乘员数7
 最大允许总质量2130kg
 制造年月2020-12",4090
2531823,20220308/LXVJ2GEC9JA020734-vin_android_1646723788572_ada2c170aa2d45df8665e5642b97ae08.jpg,LXVJ2GEC9JA020734,0,2022-03-08 15:16:30,"京宝沃汽车有限公司
 整车型号BW71
 BWE414A
 发动机排量13
 净功率110kl
 质量2000kg
 2018年8月
 乘坐人数
 代号LXVJ2GEC9JA020734",4000
2531822,20220308/LSVCD6A42BN209801-vin_android_1646723788227_058c028d3be940a7b33511f17e919410.jpg,LSVCD6A42BN209801,10213,2022-03-08 15:16:29,"大众汽车（VOLKSWAGEN）
 乘坐人数
 15
 车辆型号SVW71810DJ
 发动机型号CEA制造年月2011.07
 发动机排量1.8L总质量2060kg
 发动机额定功率118kW制造国中国
 车辆识别代号
 LSVCD6A42BN209801
 上海大众汽车有限公司",4000
2531821,20220308/LBELFAFE6FY027358-vin_ios_1646723757788_78397.jpg,LBELFAFE6FY027358,33170,2022-03-08 15:16:01,"D北京现代汽车有限公司
 品牌：
 车辆识别号（VIN）：
 北京现代
 制造BHMC
 整车型号：
 LBELFAFE6FY027358
 BH7161RAV
 制造国：
 最大允许总质量：
 发动机型号：
 中国
 发动机排量：
 1990kg
 G4FJ
 制造年月：
 1591ml
 ：发动机最大净功率：乘坐人数
 变速器：P
 2015/06
 主减速比：
 132.4
 漆色：TB9
 kW
 内装色：TRY
 5人",4000
2531820,20220308/le44m8hb4ll017231-vin_android_1646723756753_4ee8816719fc4787ae387d66b2f314e2.jpg,le44m8hb4ll017231,0,2022-03-08 15:16:00,"代身：B22030858494
 乘乘：后
 车KE2002020
 适码厂后牌
 代4017231
 品牌
 202-03-081455",1000
2531819,20220308/LSYYDACB8HC028584-vin_android_1646723819574_9a5dbdfa7ffb4918a6748ff6ca6a6718.jpg,LSYYDACB8HC028584,39416,2022-03-08 15:16:59,"华晨汽车集团控股有限公司
 LSYYDACB8HC028584
 品牌：中华牌
 制造国：中国
 整车型号 SY7152B2SBAG
 最大允许总质量N715
 乘员数5座
 kg
 发动机型号BM15LG
 kW
 发动机排量1.498发动机最大净功率79
 KW
 额定功率82
 制造年月2017年08月",4090
2531818,20220308/LDCC13L23B1592723-vin_ios_1646723814393_77100.jpg,LDCC13L23B1592725,34528,2022-03-08 15:16:56,"汽车有限公司制造
 号
 风雪铁龙牌
 1
 2国05
 DCC13L23B1592725
 整车型号
 DC7165DIAM
 发动机型号
 N6A10Y43AESA
 发动机排量
 1587
 m
 发动机额定功率
 制牌
 78
 KW
 最大设计总质量
 1723
 1号
 乘坐数
 制造年月
 301
 备件型号
 2589082045
 5P号",4090
2531817,20220308/LSYYDACB0GC055163-vin_android_1646723815351_42bcac62cd5942c7aaf1d9731dc7b43d.jpg,LSYYDACB0GC055163,39416,2022-03-08 15:16:56,"华晨汽车集团控股有限公司
 LSYYDACB0GC055163
 品牌：中华牌
 制造国：中国
 整车型号 SY7152B2SBAG
 最大允许总质量1715 kg
 乘员数5座
 发动机型号BM15LC
 发动机排量1.498升发动机最大净功率79
 kw
 kw
 额定功率82
 制造年月2016年06月",4090
2531816,20220308/WA1CGAFE2FD014799-vin_ios_1646723812144_77027.jpg,WA1CGAFE2FD014799,0,2022-03-08 15:16:55,"品牌：德宝Q7-USS
 制造国：卡塔尔
 车型号：
 Q7-USS3.0L
 车辆识别代号：
 WA1CGAFE2FD014799
 动机型号：
 CTW
 发动机排量：2995ml
 发动机最大净功率（kW）：206
 最大允许总质量（kg）：3080
 乘坐人数：
 产厂名：社拉·阿人社拉法尼兄集团分公司
 制造年月：2015.01",4090
2531815,20220308/LBVFP3907BSE42646-vin_ios_1646723814165_95401.jpg,LBVFP3907BSE42646,2580,2022-03-08 15:16:55,"华晨宝马汽车有限公司制造
 车辆识别代号：LBVFP3907BSE42646
 品牌：宝马（BMW）牌整车型号：BMW7251ML（BMW523Li
 发动机型号：N52B25AF发动机排量：2497ml
 最大净功率：150kW乘坐人数：5人
 最大设计总质量：2230kg
 制造国：中国
 制造年月：2011.07
 6982009",4000
2531814,20220308/LSGJA52U4AS153084-vin_android_1646723812508_05caea59e2a74a28865765a5055676b0.jpg,LSGJA52U4AS153084,8624,2022-03-08 15:16:55,"车辆识别代号：LSGJA52U4AS153084
 整车型号：SGM7168ATA
 品牌：别克
 发动机型号：F16D3
 发动机排量：1.598L
 制造年月：10-08
 发动机额定功率：78kW
 座位数：5
 中国上海通用汽车有限公司制造
 最大设计总质量
 1678kg",4000
2531813,20220308/LGBK22E558Y029695-vin_android_1646723810916_ba0246d4580b42f8ae206d3d0ae801d1.jpg,LGBK22E558Y029695,0,2022-03-08 15:16:54,"（LIVINA）
 发动机型号HR16
 LGBK22E558Y029695
 06
 发动机排量1.598L
 DLL7163AC
 1540
 日
 5
 额定功率77kW
 整车型号
 2
 32
 最大设计总质量
 R10
 乘坐人数
 1
 车体色内
 出厂编号
 5
 2008年05月
 制造国
 制造日期
 TDTALGAL10EXA9FAAA
 适用型式
 东风汽车有限公司",4045
2531812,20220308/LVVUB12A8UU311915-vin_android_1646723815794_5006c8123181464b9c2d007d0cfe3ed9.jpg,LVVDB12A8DD311915,27371,2022-03-08 15:16:53,"奇瑞汽车股份有限公司（中国制造）
 品牌：奇瑞牌型号：SQR7103S110乘员数：5
 制造年月：201312
 发动机型号：SQR371F
 发动机最大净功率：51kW
 VIN：* LVVDB12A8DD311915
 发动机排量：998mL总质量：1265kg",4090
2531811,20220308/LJDGAA228A0156383-vin_ios_1646723813175_64518.jpg,LJDGAA228A0156383,28143,2022-03-08 15:16:54,"441900334333
 精装编号
 1640kg
 粤S66W63
 号牌量
 总
 中华人民共和国机动车行驶证
 1
 Eh
 载定载质量
 按定载人数
 车辆美型
 粤506WQ3
 型轿车
 1210kg
 制
 三准辆造质量
 人
 昊车位
 4530X1775×1460mm
 外质号
 广东鲁东燕市赛镇富情山南北门富路6
 号
 整质非营运
 品牌型号起亚牌YQ27165AE
 验有效期至2013年04月粤S（01）
 车辆识别代号
 东省东
 LJDGAA228A0156383
 中日年产0月份1月
 格验定录
 市县安后交
 发动机号码
 A5008376
 整蔡支
 共型期2G11-04-14发日期2011-04-1",1090
2531810,20220308/LGBM4DE42GS240747-vin_android_1646723812207_7bcc200b49744e49b3c0ff1faab15bac.jpg,LGBM4DE42GS240747,28675,2022-03-08 15:16:52,"东风汽车有限公司制造
 车辆识别代号：LGBM4DE42GS240747
 制造国：中国
 品牌：东风日产牌
 发动机型号：QR25
 整车型号：DFL6461VEL5
 发动机排量：2.488L
 发动机最大净功率：126kW
 2020kg
 乘坐人数：5人
 最大允许总质量：
 出厂编号：284201
 制造年月：2016年12月
 车体色内饰：QABG
 适用型式：TDBNLRWT32EXA--B",4000
2531809,20220308/LVSHFFAL5CN233735-vin_android_1646723810580_41d7cb3a826e42cabc3b0b1a23ee2df6.jpg,LVSHFFAL5CN233735,15790,2022-03-08 15:16:51,"中国·长安福特马自达汽车有限公司制造
 ☆LVSHFFAL5CN233735☆
 品牌福特牌
 型号CAF7152A1
 发动机型号
 ZY
 发动机排量/额定功率1.5L/76kW
 1505kg
 最大设计总质量
 乘坐人数5
 制造年月2012-08",4090
2531808,20220308/LS5A3ABDXCB061430-vin_android_1646723810172_c8ef0f5cbf3648caaf09496467ef75e4.jpg,LS5A3ABDXCB061430,25991,2022-03-08 15:16:50,"中国重庆长安铃木汽车有限公司
 制造
 LS5A3ABDXCB061430
 品
 牌长安牌
 型
 号SC7103H
 总质量
 1265kg
 发动机型号
 K10B1
 乘员数
 5
 额定功率52kW
 制造年月2012/05/15
 发动机排量996ml",4000
2531807,20220308/LGWEF4A56FF422955-vin_ios_1646723806676_81131.jpg,LGWEF4A56FF422955,0,2022-03-08 15:16:49,"AVAL长城汽车股份有限公司（中国）制造
 车辆识别代号：LGWEF4A56FF422955
 认证编号：2014011101705669
 整车型号：CC6461RM07
 发动机型号：GW4G15B
 品牌：哈弗牌制造国：中国
 发动机最大净功率：105kW
 发动机排量：1497ml
 最大允许总质量：2064kg乘坐人数：5人制造年月：2015/12",4000
2531806,20220308/LFV3A23C7H3079469-vin_android_1646723808847_424267815c224bee91c9ffcc8924c45e.jpg,LFV3A23C7H3079469,10865,2022-03-08 15:16:49,"月
 一汽一大众汽车有限公司·中国制造
 商标：
 大众牌
 型号：FV7187BBDBG
 车型车
 LFV3A23C7H3079469
 制造日期：2017/06/01最大允许总质量：2000kg乘坐人数：5人
 发动机型号：CUF发动机最大净功率：132kW排量：1798ml",4000
2531805,20220308/LWVEA3M44KB159282-vin_ios_1646723807402_91240.jpg,LWVEA3M44KB159282,174,2022-03-08 15:16:49,"广汽菲亚特克莱斯勒汽车有限公司制造
 整车型号：GFA7140ETCA
 发动机型号：553C0027
 发动机排量：1368ml
 发动机最大净功率：121kW乘坐人数：5
 最大允许总质量：1955kg品牌：吉普（JEEP）
 车辆识别代号：LWVEA3M44KB159282
 制造年月：2019年2月
 制造国：中国",4000
2531804,20220308/LBV6R410XNM328755-vin_android_1646723807593_a07f2aeb84c048c08b8ac9ff4047bf04.jpg,LBV6R410XNM328755,2529,2022-03-08 15:16:48,"华晨宝马汽车有限公司制造
 制造国：中国
 LBV6R410XNM328755
 品牌：宝马（BMW）牌
 发动机排量：1998ml
 整车型号：BMW7200MG
 发动机型号：B48B20C
 制造年月：2022-02
 最大允许总质量：2055kg
 乘坐人数：5
 发动机最大净功率：
 135kW
 质造
 1
 最大允许牵引质量：
 kg
 873875",4000
2531803,20220308/LSGPB54R5AS131871-vin_android_1646723807879_94c667b2995544299e26f96bb5f0b973.jpg,LSGPB54R5AS131871,8697,2022-03-08 15:16:48,"车辆识别代号：LSGPB54R5AS131871
 整车型号：SGM7186ATA
 别克
 型号：2H0
 制造年月：10-07
 座位数：5
 排量：1.796L
 最大设计总质量
 额定功率：108kW
 1840kg
 上海通用汽车有限公司制造",4090
2531802,20220308/LVRHFADL1DN534746-vin_ios_1646723805788_37646.jpg,LVRHFADL1DN534746,0,2022-03-08 15:16:47,"中国·长安马自达汽车有限公司制造
 ☆LVRHFADL1DN534746☆
 品牌福特牌
 型号CAF7152B5
 CT
 发动机型号
 1.5L/81kW
 发动机排量/最大净功率
 1545kg
 最大允许总质量
 乘座人数5
 制造年月2013-10",4090
2531801,20220308/LVSHCFAE6AF578662-vin_android_1646723806679_05861cf26c61421e9f9681937f188b8a.jpg,LVSHCFAE6AF578662,15666,2022-03-08 15:16:47,"中国·长安福特马自达汽车有限公司制造
 ☆LVSHCFAE6AF578662☆
 品牌 福克斯牌
 型号GAF7180A48
 发动机型号
 CAF483Q0
 发动机排量/额定功率1.8L/91.4kW
 最大设计总质量
 1715kg
 乘坐人数5
 制造年月2010-9",4090
2531800,20220308/LK5A1C1K1GA007690-vin_android_1646723804051_5229b24314794fc9b95f1c48d5dc7f42.jpg,LK5A1C1K1GA007690,18925,2022-03-08 15:16:46,"中国，汉腾汽车有限公司
 ☆LK5A1C1K1GA007690☆
 品牌：汉腾牌
 整车型号-GXQ6460
 发动机型号：15S4G
 发动机最大净功率：109.8KW
 发动机排量：1.498L
 最大允许总质量：1965kg制造年月：2016年10月
 乘坐人数：5人",4000
2531799,20220308/LSGKE54A2LW091451-vin_android_1646723803711_f6b1061178f247139825875f34559ad6.jpg,LSGKE54A2LW091451,8684,2022-03-08 15:16:45,"中国上汽通用汽车有限公司制造
 品牌：别克
 整车型号：SGM7103LBA1制造年月：2019-12
 车辆识别代号：LSGKE54A2LW091451
 发动机型号：LW
 发动机排量（mL）：999
 最大允许总质量（kg）：1675
 发动机最大净功率（kW）：85
 乘坐人数：5",4090
2531798,20220308/LSKG4BC17LD067754-vin_ios_1646723802010_71416.jpg,LSKG4BC17LD067754,0,2022-03-08 15:16:45,"中国上汽大通汽车有限公司制造
 LSKG4BC17LD067754
 品牌大通牌
 整车型号SH6482N1GC
 发动机排量1490mL
 发动机型号15E4E
 kW/（5500r/min）
 发动机最大净功率/转速119
 乘员数7
 最大允许总质量2130kg
 制造年月2020-12",4090
2531797,20220308/INVALID_VIN-vin_android_1646723804467_e8186ece50a7473083efd710d174bc49.jpg,INVALID_VIN,0,2022-03-08 15:16:45,"比亚汽车有限公司
 制造
 品牌 比亚迪
 制造国
 中国
 整车型号 QC7150W
 乘坐人数
 2
 制造年月2014年13月
 发动机型号 BYD4726WW
 发动机排量1497ml
 发动机最大净功率 75kw
 车辆识别代号 1XCMGC4B00373
 最大允许总质量1705kg",4090
2531796,20220308/LBELMBKC5FY659722-vin_ios_1646723802763_75554.jpg,LBELMBKC5FY659722,32936,2022-03-08 15:16:44,"制造BHMC
 制造国：
 1D北京现代汽车有限公司
 中国
 车辆识别号（VIN）：
 品牌：
 BELMBKC5FY659722
 制造年月：
 北京现代
 最大允许总质量：
 2015/10
 整车型号：
 1798kg
 BH6440LAY
 发动机排量：发动机最大净功率：乘坐人数
 5人
 发动机型号：
 1
 121
 KW
 1999ml
 G4NA
 内装色：9P
 漆色：7F
 主减速比：厂
 交速器：P",4000
2531795,20220308/LSGKE54A2LW091451-vin_android_1646723746668_b2272733258a4dd0a899fb77316ef876.jpg,LSGKE54A2LW091451,8684,2022-03-08 15:15:48,"中国上汽通用汽车有限公司制造
 品牌：别克
 整车型号：SGM7103LBA1制造年月：2019-12
 车辆识别代号：LSGKE54A2LW091451
 发动机型号：LW
 发动机排量（mL）：999
 最大允许总质量（kg）：1675
 发动机最大净功率（kW）：85
 乘坐人数：5",4090
2531794,20220308/LNBRCFBK0KB257041-vin_ios_1646723745080_48716.jpg,LNBRCFBK0KB257041,4765,2022-03-08 15:15:46,"制造
 中国北京汽车集团有限公司
 车辆识别代号
 LNBRCFBKOKB257041
 BJ2025F7VAB
 整车型号：
 北京牌
 kW
 品牌：
 160
 发动机最大净功率：
 4G20TI3
 发动机型号：
 2535
 最大允许总质量：
 发动机排量：1981mL
 制造年月：
 2019-04
 乘坐人数
 5",4090
2531793,20220308/LBVHY3100LMW93707-vin_ios_1646723744865_92984.jpg,LBVHY3100LMW93707,2693,2022-03-08 15:15:45,"华晨宝马汽车有限公司制造
 制造国：中国
 品牌：宝马（BMW）牌
 LBVHY3100LMW93707
 整车型号：BMW6462PS（BMWX1）
 发动机排量：1499ml
 发动机型号：B38A15C
 最大允许总质量：2035kg
 制造年月：2020-03
 发动机最大净功率：
 最大允许牵引质量：
 103kW
 乘坐人数：5
 
 kg
 号
 A96
 8738756",4000
2531792,20220308/LL62HBC006B011310-vin_ios_1646723743802_94053.jpg,LL62HBC006B011316,29769,2022-03-08 15:15:44,"中华人民共和国机动车行驶证
 号牌
 Vehicle License of the Peoples Republic ofChina
 车辆类型
 小型越野客车
 机定
 号牌码
 吉C2280E
 Vehicle Type
 Plate
 V
 0
 所有人铃
 Owner
 址吉林有型树县豪镇红旗分场变四组
 仕
 Address
 品牌型号
 三菱牌CFA2031E
 便用性质营运
 Model
 Use Characte
 车辆识别代号
 LL62HBC006B011316
 吉林四平
 VIN
 发动机号码
 SN7650
 市公安同交
 Engine No
 发证日期2021-05-12
 生期日期2007-01-17
 通警蔡支
 Issue Date
 RegisterDate",1000
2531791,20220308/LFMK440F0G3161818-vin_ios_1646723743513_99244.jpg,LFMK440F0G3161818,14225,2022-03-08 15:15:44,"品牌丰田（TOYOTA）制造国
 中华人民共和国
 整车型号CA64602XME5
 车辆识别代号LFMK440F0G3161818
 发动机型号6ZR
 发动机排量1987ml
 发动机最大净功率108kW制造年月2016年04月
 最大允许总质量1995kg
 乘坐人数5
 生产厂名四川一汽丰田汽车有限公司
 制造厂专用号ZSA42L-ANXMKC
 070FB20K111-03A",4090
2531790,20220308/LSKG4AC18FA423306-vin_android_1646723845046_aa4bdd28276c4552aee85d3ef6d919c7.jpg,LSKG4AC18FA423306,0,2022-03-08 15:15:43,"中国上海汽车商用车有限公司制造
 LSKG4AC18FA423306
 品
 牌大通牌产品型号SH6521C1
 发动机型号20L4E
 kW
 发动机排量1995mL
 160
 发动机最大净功率
 乘员数7
 kg
 最大允许总质量2800
 制造年月2016.01",4090
2531789,20220308/LGBF5AE07HR240463-vin_android_1646723737340_89384b026c594af8a15f75cd3d9515c8.jpg,LGBF5AE07HR240463,28790,2022-03-08 15:15:40,"东风汽车有限公司制造
 辆识别代号：
 LGBF5AE07HR240463
 中国
 品牌：东风日产牌
 制造国：
 发动机型号：MR20
 整车型号：DFL7203VBL2
 发动机最大净功率：102kW
 发动机排量：1.997L
 1870kg
 最大允许总质量：
 乘坐人数：5人
 制造年月：2017年01月
 出厂编号：175742
 适用型式：BDRALCZLSSEXACA-B
 车体色内饰：G41C
 GBF5AF07HR2404",4000
2531788,20220308/LHGCV1643M8019105-vin_android_1646723736785_7a3ebdf803164af2a3d525d53b92d6b2.jpg,LHGCV1643M8019105,7629,2022-03-08 15:15:39,"生产厂名：广汽本田汽车有限公司
 车辆识别代号：LHGCV1643M8019105
 制造国：中华人民共和国
 整车型号：GHA7150AAC60
 品牌：本田（HONDA）
 乘坐人数：5
 制造年月：2020年09月
 发动机型号：L15BN
 最大允许总质量：2000kg
 发动机排量：1498m
 发动机最大净功率：143kW
 外颜色代码：NH883P
 内饰颜色代码：A",4000
2531787,20220308/LGBL4AE01GD126587-vin_ios_1646723734542_4753.jpg,LGBL4AE01GD126587,0,2022-03-08 15:15:37,"车
 东风汽
 品牌：
 发
 只别
 整车型号
 发动机最大
 车有限公司
 东风
 最大允许总质量：
 K日
 发
 制造年月：
 大净功率：
 D
 牌
 L4AE01
 440VAL1
 适用型式：FDRALBZJ11EXA
 司制造
 1GD
 106kW
 2016
 26
 1870
 年
 号
 10
 4
 机型号
 中国
 乘坐
 A
 出厂
 编号：
 
 车体色内饰：Q
 ：5人
 1401",4315
2531786,20220308/LVGBM51K1GG604553-vin_ios_1646723738948_97754.jpg,LVGBM51K1GG604553,14045,2022-03-08 15:15:39,"品牌丰田（TOYOTA）制造国 中华人民共和国
 整车型号GTM7202GE
 车辆识别代号LVGBM51K1GG604553
 发动机排量1998ml
 发动机型号6AR
 发动机最大净功率123kW制造年月2016年01月
 最大允许总质量2000kg
 乘坐人数5
 广汽丰田汽车有限公司
 生产厂名
 制造厂专用号ASV51L-JETEHC
 218FA00U761E-04A",4090
2531785,20220308/INVALID_VIN-vin_android_1646723734358_d5ce3fe54b6c4b5193827ecc735b83f6.jpg,INVALID_VIN,0,2022-03-08 15:15:38,"品牌：开瑞牌
 奇瑞汽车股份有限公司
 发动机型号：SQRD4G15
 整车型号：SQR644K08
 发动机最大净功率：80
 车辆识别代号：*LVTDB11BXFB018471
 制造国：中国
 KW
 最大允许总质量：1795kg
 1
 发动机排量：1497ml
 乘座人数：7人
 制造年月：2015/01",4090
2531784,20220308/LS5W33BR65B041854-vin_android_1646723733813_648b47f7d611412aab2cfe959adcf359.jpg,LS5W33BR65B041854,26108,2022-03-08 15:15:38,"庆长安铃木汽车有限公司制造
 S5W33BR65B041854
 长安牌
 型
 1365kg
 号
 发动机型号
 SC7132
 额定功率
 JL474Q5
 发动机排量1301L
 63kw",4315
2531783,20220308/INVALID_VIN-vin_android_1646723730860_75d31170309b454caa67c5dde7f94efe.jpg,LMXA14AF3LZA46777,11798,2022-03-08 15:15:37,"中国 东风柳州汽车有限公司制造
 东风牌
 VIN:LMXA14AF3LZA46777
 整车型号：LZ6460XQ15BD
 发动机排量：1481mL
 发动机型号：4A95TD
 最大允许总质量：1925kg
 乘坐人数：5
 发动机最大净功率：130kW
 制造年月：2020年12月",4000
2531782,20220308/LBV6P4108LMW21640-vin_android_1646723734136_e062f87f85ef4f7b94a188f8d56abb11.jpg,LBV6P4108LMW21640,2533,2022-03-08 15:15:36,"华晨宝马汽车有限公司制造
 制造国：中国
 LBV6P4108LMW21640
 品牌：宝马（BMW）牌
 发动机排量：1998ml
 整车型号：BMW7200AG
 发动机型号：B48B20B
 制造年月：2019-12
 最大允许总质量：2055kg
 乘坐人数：5
 发动机最大净功率：
 135kW
 C31
 整
 最大允许牵引质量：
 kg
 7
 8738756",4000
2531781,20220308/LFMAP22C490095174-vin_android_1646723733558_26a9b51f54984e28a7cf27a7e7d4c384.jpg,LFMAP22C490095174,0,2022-03-08 15:15:35,"品牌丰
 整车型号
 田（TOYOTA）
 车辆识别代号
 制造国
 FMAP22C490095
 50CMT
 发动机型号
 中华人民共和国
 发动机最大净功率88
 ZR
 174
 最大设计总质量
 发动机排量
 kw
 598
 制造年月09-03
 生产厂名
 L600
 乘坐人数
 ml
 制造厂专用号
 5
 天津一汽丰田汽车有限公司
 kg
 FE13
 DO FA05C501
 20L
 -GEMDKC",4000
2531780,20220308/INVALID_VIN-vin_android_1646723728528_0d0979278f5c4900b9617dd466ce043f.jpg,INVALID_VIN,0,2022-03-08 15:15:32,"TOYOTA MOTOR CORPORATION JAPAN
 MODELRZJ120L-GKPEKV
 CC
 2694
 3RZ-FE
 ENGINE
 FRAMENo
 JTEBM29J730003398
 GVM(KG
 COL.OR
 TRIM
 2800
 055
 FDOC
 TRANS
 AQ5E
 K
 CT
 02
 PUANT
 BJLL
 C
 30881
 F39自勤重株式会社",4000
2531779,20220308/INVALID_VIN-vin_android_1646723725323_984a933d32f943d0946e1e9ecef618aa.jpg,INVALID_VIN,0,2022-03-08 15:15:32,"中国一汽海南汽车有限公司制造
 LH70KJF25H065591
 品牌：海马牌
 型号：HMC7161
 发动机排量：1.598L
 动机型号：ZM
 发动机额定功率：70.7KW
 最大设计总质量：1515KG乘坐人数：5
 日
 生产日期：2005年04月
 出厂编号：
 16S505UH065591A2V",4000
2531778,20220308/LSCBBN3D1DG179344-vin_android_1646723722997_88b97ad7923d4e5fa38221010ecd7239.jpg,LSCBBN3D1DG179344,0,2022-03-08 15:15:24,"中国·河北长安汽车有限公司制造
 VIN:LSCBBN3D1DG179344
 品牌
 长安牌
 型号
 SC1022DB4N4
 JL466Q1
 发动机型号
 发动机最大净功率46.5kW
 1810kg
 整备质量765kg
 最大允许总质量
 2013/06/14
 制造年月",4090
2531777,20220308/LBECFAHC3FZ171312-vin_android_1646723721720_f40fcbde526f421e991f69463726fe9e.jpg,LBECFAHC3FZ171312,0,2022-03-08 15:15:24,"北京现代汽车有限公司
 制造BHMC
 品牌：
 车辆识别号（VIN）：
 制造国
 北京现代
 LBECFAHC3FZ171312
 中国
 整车型号：
 最大允许总质量：
 制造年月
 W18IPA）
 1860kg
 发动机型号：发动机排量：发动机最大净功率：乘坐人数
 2015/02
 G4NB
 797ml
 105kW
 5人
 交速器：P
 主减道
 漆色：PW5内装色：VYN",4000
2531776,20220308/LFV3A28W1L3606224-vin_android_1646723725507_b42c0dba864a4100a0d3dd87a9238981.jpg,LFV3A28W1L3606224,1931,2022-03-08 15:15:25,"中华人民共和国机动车驶证
 ehcle License of the PeopiesRepublic orChina
 总型号
 鲁N297AJ
 车辆美型
 Vehlele TYPE
 小型轿车
 质有人
 服情伟
 0wn号
 生
 城山东部平县青阳镇票村773号
 Adarss
 便用性质非运
 品牌型号
 7
 奥迪牌FV7203BADDG
 d造
 Model
 山东省滨州
 车辆识别代号
 LFV3A28W1L3606224
 VIN
 市公安员
 发动机号码
 C93057
 Engine No
 康量整支颐
 生日期
 2021-01-01
 发日期
 动别1s03造
 2021-12-05
 TssuoDale",1000
2531775,20220308/LVSHFFAL8HS473421-vin_android_1646723721844_51148391044f4e30aee848be44f724f9.jpg,LVSHFFAL8HS473421,15758,2022-03-08 15:15:25,"中国·长安福特汽车有限公司制造
 LVSHFFAL8HS473421
 ☆
 名
 型号
 GAF7154A5
 品牌福特牌
 CAF479Q1
 发动机型号
 1.5L/83kw
 1675kg
 发动机排量/最大净功率
 乘坐人数
 最大允许总质量
 2017-10
 制造年月",4090
2531774,20220308/LSJA16E31CG017682-vin_android_1646723721439_079baf08225e4a5ea6e0632ac9ff7fa0.jpg,LSJA16E31CG017682,29324,2022-03-08 15:15:22,"荣威牌轿车
 乘坐人数
 车辆型号GSA7150MC
 制造年月
 2012.03
 15S4U
 发动机型号
 1640kg
 总质量
 1498ml
 发动机排量
 中国
 制造国
 80kW
 发动机额定功率
 LSJA16E31CG017682
 车辆识别代号
 上海汽车集团股份有限公司",4090
2531773,20220308/LSVXV65N4E2084582-vin_android_1646723721746_c70b5afa89ff4cf6a64433bd1ab60879.jpg,LSVXV65N4E2084582,10499,2022-03-08 15:15:22,"大众汽车（OLKSWAGEN
 车辆型号 SVW6451YED
 乘坐人数5
 发动机型号CEA
 发动机排量1.8L
 最大允许总质量2160kg
 制造年月2014.04
 发动机最大净功率118kW
 制造国中国
 车辆识别代号
 LSVXV65N4E2084582
 海大众汽车有限公司",4090
2531772,20220308/LJXBMDJE6KT081412-vin_android_1646723721059_be31575093b344ad818056a158ef92c4.jpg,LJXBMDJE6KT081412,0,2022-03-08 15:15:22,"0010100造
 0
 车辆识别代号LJXBMDJE6KT081412
 江铃全顺牌中国江铃汽车股份有限公司制造
 最大允许总质量4250kg整车型号JX6651T-N5
 发动机型号DURATORQ4D225H
 乘车人数17发
 发动机额定功率100kW发动机排量2198ml
 发动机最大净功率/转速99kW/3750（r/min）
 制造年月2019-08",4090
2531771,20220308/LVVDB11B2BD210229-vin_android_1646723719037_89378a78bece42699f3e13f649b2ce02.jpg,LVVDB11B2BD210229,27624,2022-03-08 15:15:19,"奇瑞汽车有限公司（中国制造）
 品牌：奔瑞牌型号：SQR7160T117座位数：5
 制造年月：201104
 发动机型号：SQR481F
 发动机额定功率：87.5kW
 VIN：*LVVDB11B2BD210229
 发动机排量：1597mL总质量：1750kg",4000
2531770,20220308/LFMAP22C490095174-vin_android_1646723715756_537cf71f5d8746fc84721b1c7b87f762.jpg,LFMAP22C490095174,0,2022-03-08 15:15:19,"品牌丰
 整车型号
 田（TOYOTA）
 车辆识别代号
 制造国
 FMAP22C490095
 50CMT
 发动机型号
 中华人民共和国
 发动机最大净功率88
 ZR
 174
 最大设计总质量
 发动机排量
 kw
 598
 制造年月09-03
 生产厂名
 L600
 乘坐人数
 ml
 制造厂专用号
 5
 天津一汽丰田汽车有限公司
 kg
 FE13
 DO FA05C501
 20L
 -GEMDKC",4000
